20.111346, 15.916857, 6.980999, 31.850723, 6.857143 
20.179918, 16.163887, 6.980999, 30.998449, 6.857143 
20.248489, 16.163887, 6.980999, 31.382011, 6.857143 
20.317061, 16.163887, 6.976303, 31.766259, 6.857143 
20.385632, 16.408548, 6.976303, 30.925440, 6.857143 
20.454203, 16.408548, 6.976303, 31.308613, 6.857143 
20.522775, 16.408548, 6.968618, 31.692472, 6.857143 
20.591346, 16.622141, 6.968618, 31.006918, 6.857143 
20.659918, 16.622141, 6.968618, 31.390012, 6.857143 
20.728489, 16.622141, 6.968618, 31.773792, 6.857143 
20.797061, 16.622141, 6.965584, 32.158258, 6.857143 
20.865632, 16.868809, 6.965584, 31.307603, 6.857143 
20.934203, 16.868809, 6.965584, 31.690973, 6.857143 
21.002775, 16.868809, 6.959838, 32.075030, 6.857143 
21.071346, 17.121613, 6.959838, 31.193224, 6.857143 
21.139918, 17.121613, 6.959838, 31.576124, 6.857143 
21.208489, 17.121613, 6.959838, 31.959709, 6.857143 
21.277061, 17.121613, 6.954937, 32.343980, 6.857143 
21.345632, 17.387564, 6.954937, 31.396521, 6.857143 
21.414203, 17.387564, 6.954937, 31.779504, 6.857143 
21.482775, 17.387564, 6.948501, 32.163173, 6.857143 
21.551346, 17.619413, 6.948501, 31.385960, 6.857143 
21.619918, 17.619413, 6.948501, 31.768682, 6.857143 
21.688489, 17.619413, 6.944888, 32.152089, 6.857143 
21.757061, 17.851402, 6.944888, 31.373918, 6.857143 
21.825632, 17.851402, 6.944888, 31.756376, 6.857143 
21.894203, 17.851402, 6.944888, 32.139521, 6.857143 
21.962775, 17.851402, 6.941182, 32.523351, 6.857143 
22.031346, 18.106159, 6.941182, 31.631535, 6.857143 
22.099918, 18.106159, 6.941182, 32.014189, 6.857143 
22.168489, 18.106159, 6.941182, 32.397529, 6.857143 
22.237061, 18.351595, 6.940568, 31.551921, 6.857143 
22.305632, 18.351595, 6.940568, 31.934178, 6.857143 
22.374203, 18.351595, 6.940568, 32.317121, 6.857143 
22.442775, 18.351595, 6.938408, 32.700749, 6.857143 
22.511346, 18.588556, 6.938408, 31.897886, 6.857143 
22.579918, 18.588556, 6.938408, 32.280517, 6.857143 
22.648489, 18.588556, 6.936712, 32.663832, 6.857143 
22.717061, 18.838011, 6.936712, 31.798067, 6.857143 
22.785632, 18.838011, 6.936712, 32.180260, 6.857143 
22.854203, 18.838011, 6.936712, 32.563138, 6.857143 
22.922775, 18.838011, 6.934738, 32.946702, 6.857143 
22.991346, 19.066071, 6.934738, 32.188372, 6.857143 
23.059918, 19.066071, 6.934738, 32.571027, 6.857143 
23.128489, 19.066071, 6.933495, 32.954368, 6.857143 
23.197061, 19.310205, 6.933495, 32.115279, 6.857143 
